id	sentence_number	token	token_number	pos	entity	lemma
1051	3	Christmas	3	PROPN	DATE	Christmas
1051	3	bun	4	NOUN	None	bun
1051	3	made	5	VERB	None	make
1051	3	with	6	ADP	None	with
1051	3	saffron	7	NOUN	None	saffron
1051	3	is	8	AUX	None	be
1051	3	called	9	VERB	None	call
1051	3	“	10	PUNCT	None	""""
1051	3	Lussekatt	11	PROPN	GPE	Lussekatt
1051	3	”	12	PUNCT	None	""""
1051	3	and	13	CCONJ	None	and
1051	3	is	14	AUX	None	be
1051	3	eaten	15	VERB	None	eat
1051	3	from	16	ADP	None	from
1051	3	beginning	17	NOUN	None	beginning
1051	3	of	18	ADP	None	of
1051	3	Advent	19	PROPN	None	Advent
1051	3	.	20	PUNCT	None	.
1052	1	The	1	DET	None	the
1052	1	celebration	2	NOUN	None	celebration
1052	1	of	3	ADP	None	of
1052	1	Lucia	4	PROPN	PERSON	Lucia
1052	1	is	5	AUX	None	be
1052	1	a	6	DET	None	a
1052	1	Swedish	7	ADJ	NORP	swedish
1052	1	tradition	8	NOUN	None	tradition
1052	1	.	9	PUNCT	None	.
1052	2	It	1	PRON	None	it
1052	2	is	2	AUX	None	be
1052	2	celebrated	3	VERB	None	celebrate
1052	2	on	4	ADP	None	on
1052	2	the	5	DET	DATE	the
1052	2	13th	6	NOUN	DATE	13th
1052	2	of	7	ADP	DATE	of
1052	2	December	8	PROPN	DATE	December
1052	2	and	9	CCONJ	None	and
1052	2	is	10	AUX	None	be
1052	2	traditionally	11	ADV	None	traditionally
1052	2	celebrated	12	VERB	None	celebrate
1052	2	with	13	ADP	None	with
1052	2	a	14	DET	None	a
1052	2	procession	15	NOUN	None	procession
1052	2	with	16	ADP	None	with
1052	2	the	17	DET	None	the
1052	2	Lucia	18	PROPN	PERSON	Lucia
1052	2	at	19	ADP	None	at
1052	2	the	20	DET	None	the
1052	2	front	21	NOUN	None	front
1052	2	with	22	ADP	None	with
1052	2	a	23	DET	None	a
1052	2	red	24	ADJ	None	red
1052	2	band	25	NOUN	None	band
1052	2	around	26	ADP	None	around
1052	2	her	27	PRON	None	her
1052	2	waist	28	NOUN	None	waist
1052	2	and	29	CCONJ	None	and
1052	2	a	30	DET	None	a
1052	2	crown	31	NOUN	None	crown
1052	2	of	32	ADP	None	of
1052	2	lights	33	NOUN	None	light
1052	2	in	34	ADP	None	in
1052	2	her	35	PRON	None	her
1052	2	hair	36	NOUN	None	hair
1052	2	.	37	PUNCT	None	.
1052	3	The	1	DET	None	the
1052	3	traditional	2	ADJ	None	traditional
1052	3	Christmas	3	PROPN	DATE	Christmas
1052	3	bun	4	NOUN	None	bun
1052	3	made	5	VERB	None	make
1052	3	with	6	ADP	None	with
1052	3	saffron	7	NOUN	None	saffron
1052	3	is	8	AUX	None	be
1052	3	called	9	VERB	None	call
1052	3	“	10	PUNCT	None	""""
1052	3	Lussekatt	11	PROPN	GPE	Lussekatt
1052	3	”	12	PUNCT	None	""""
1052	3	and	13	CCONJ	None	and
1052	3	is	14	AUX	None	be
1052	3	eaten	15	VERB	None	eat
1052	3	from	16	ADP	None	from
1052	3	beginning	17	NOUN	None	beginning
1052	3	of	18	ADP	None	of
1052	3	Advent	19	PROPN	None	Advent
1052	3	.	20	PUNCT	None	.
1045	1	Midsummer	1	PROPN	None	Midsummer
1045	1	is	2	AUX	None	be
1045	1	one	3	NUM	CARDINAL	one
1045	1	of	4	ADP	None	of
1045	1	Sweden	5	PROPN	GPE	Sweden
1045	1	’s	6	PART	None	’s
1045	1	most	7	ADV	None	most
1045	1	beloved	8	ADJ	None	beloved
1045	1	holidays	9	NOUN	None	holiday
1045	1	,	10	PUNCT	None	,
1045	1	and	11	CCONJ	None	and
1045	1	ever	12	ADV	None	ever
1045	1	since	13	SCONJ	None	since
1045	1	pagan	14	PROPN	None	pagan
1045	1	times	15	NOUN	None	time
1045	1	Swedes	16	NOUN	NORP	swede
1045	1	have	17	AUX	None	have
1045	1	celebrated	18	VERB	None	celebrate
1045	1	the	19	DET	DATE	the
1045	1	longest	20	ADJ	DATE	long
1045	1	day	21	NOUN	DATE	day
1045	1	of	22	ADP	DATE	of
1045	1	the	23	DET	DATE	the
1045	1	year	24	NOUN	DATE	year
1045	1	,	25	PUNCT	None	,
1045	1	around	26	ADP	None	around
1045	1	the	27	DET	None	the
1045	1	time	28	NOUN	None	time
1045	1	of	29	ADP	None	of
1045	1	the	30	DET	None	the
1045	1	summer	31	NOUN	DATE	summer
1045	1	solstice	32	NOUN	None	solstice
1045	1	.	33	PUNCT	None	.
1045	2	Since	1	SCONJ	None	since
1045	2	the	2	DET	DATE	the
1045	2	1950s	3	NOUN	DATE	1950
1045	2	we	4	PRON	None	we
1045	2	have	5	AUX	None	have
1045	2	celebrated	6	VERB	None	celebrate
1045	2	on	7	ADP	None	on
1045	2	Midsummer	8	PROPN	ORG	Midsummer
1045	2	Eve	9	PROPN	ORG	Eve
1045	2	,	10	PUNCT	None	,
1045	2	which	11	PRON	None	which
1045	2	is	12	AUX	None	be
1045	2	always	13	ADV	None	always
1045	2	on	14	ADP	None	on
1045	2	a	15	DET	None	a
1045	2	Friday	16	PROPN	DATE	Friday
1045	2	between	17	ADP	DATE	between
1045	2	June	18	PROPN	DATE	June
1045	2	19	19	NUM	DATE	19
1045	2	and	20	CCONJ	DATE	and
1045	2	June	21	PROPN	DATE	June
1045	2	25	22	NUM	DATE	25
1045	2	.	23	PUNCT	None	.
1046	1	Midsummer	1	PROPN	None	Midsummer
1046	1	is	2	AUX	None	be
1046	1	one	3	NUM	CARDINAL	one
1046	1	of	4	ADP	None	of
1046	1	Sweden	5	PROPN	GPE	Sweden
1046	1	’s	6	PART	None	’s
1046	1	most	7	ADV	None	most
1046	1	beloved	8	ADJ	None	beloved
1046	1	holidays	9	NOUN	None	holiday
1046	1	,	10	PUNCT	None	,
1046	1	and	11	CCONJ	None	and
1046	1	ever	12	ADV	None	ever
1046	1	since	13	SCONJ	None	since
1046	1	pagan	14	PROPN	None	pagan
1046	1	times	15	NOUN	None	time
1046	1	Swedes	16	NOUN	NORP	swede
1046	1	have	17	AUX	None	have
1046	1	celebrated	18	VERB	None	celebrate
1046	1	the	19	DET	DATE	the
1046	1	longest	20	ADJ	DATE	long
1046	1	day	21	NOUN	DATE	day
1046	1	of	22	ADP	DATE	of
1046	1	the	23	DET	DATE	the
1046	1	year	24	NOUN	DATE	year
1046	1	,	25	PUNCT	None	,
1046	1	around	26	ADP	None	around
1046	1	the	27	DET	None	the
1046	1	time	28	NOUN	None	time
1046	1	of	29	ADP	None	of
1046	1	the	30	DET	None	the
1046	1	summer	31	NOUN	DATE	summer
1046	1	solstice	32	NOUN	None	solstice
1046	1	.	33	PUNCT	None	.
1046	2	Since	1	SCONJ	None	since
1046	2	the	2	DET	DATE	the
1046	2	1950s	3	NOUN	DATE	1950
1046	2	we	4	PRON	None	we
1046	2	have	5	AUX	None	have
1046	2	celebrated	6	VERB	None	celebrate
1046	2	on	7	ADP	None	on
1046	2	Midsummer	8	PROPN	ORG	Midsummer
1046	2	Eve	9	PROPN	ORG	Eve
1046	2	,	10	PUNCT	None	,
1046	2	which	11	PRON	None	which
1046	2	is	12	AUX	None	be
1046	2	always	13	ADV	None	always
1046	2	on	14	ADP	None	on
1046	2	a	15	DET	None	a
1046	2	Friday	16	PROPN	DATE	Friday
1046	2	between	17	ADP	DATE	between
1046	2	June	18	PROPN	DATE	June
1046	2	19	19	NUM	DATE	19
1046	2	and	20	CCONJ	DATE	and
1046	2	June	21	PROPN	DATE	June
1046	2	25	22	NUM	DATE	25
1046	2	.	23	PUNCT	None	.
1047	1	Midsummer	1	PROPN	None	Midsummer
1047	1	is	2	AUX	None	be
1047	1	one	3	NUM	CARDINAL	one
1047	1	of	4	ADP	None	of
1047	1	Sweden	5	PROPN	GPE	Sweden
1047	1	’s	6	PART	None	’s
1047	1	most	7	ADV	None	most
1047	1	beloved	8	ADJ	None	beloved
1047	1	holidays	9	NOUN	None	holiday
1047	1	,	10	PUNCT	None	,
1047	1	and	11	CCONJ	None	and
1047	1	ever	12	ADV	None	ever
1047	1	since	13	SCONJ	None	since
1047	1	pagan	14	PROPN	None	pagan
1047	1	times	15	NOUN	None	time
1047	1	Swedes	16	NOUN	NORP	swede
1047	1	have	17	AUX	None	have
1047	1	celebrated	18	VERB	None	celebrate
1047	1	the	19	DET	DATE	the
1047	1	longest	20	ADJ	DATE	long
1047	1	day	21	NOUN	DATE	day
1047	1	of	22	ADP	DATE	of
1047	1	the	23	DET	DATE	the
1047	1	year	24	NOUN	DATE	year
1047	1	,	25	PUNCT	None	,
1047	1	around	26	ADP	None	around
1047	1	the	27	DET	None	the
1047	1	time	28	NOUN	None	time
1047	1	of	29	ADP	None	of
1047	1	the	30	DET	None	the
1047	1	summer	31	NOUN	DATE	summer
1047	1	solstice	32	NOUN	None	solstice
1047	1	.	33	PUNCT	None	.
1047	2	Since	1	SCONJ	None	since
1047	2	the	2	DET	DATE	the
1047	2	1950s	3	NOUN	DATE	1950
1047	2	we	4	PRON	None	we
1047	2	have	5	AUX	None	have
1047	2	celebrated	6	VERB	None	celebrate
1047	2	on	7	ADP	None	on
1047	2	Midsummer	8	PROPN	ORG	Midsummer
1047	2	Eve	9	PROPN	ORG	Eve
1047	2	,	10	PUNCT	None	,
1047	2	which	11	PRON	None	which
1047	2	is	12	AUX	None	be
1047	2	always	13	ADV	None	always
1047	2	on	14	ADP	None	on
1047	2	a	15	DET	None	a
1047	2	Friday	16	PROPN	DATE	Friday
1047	2	between	17	ADP	DATE	between
1047	2	June	18	PROPN	DATE	June
1047	2	19	19	NUM	DATE	19
1047	2	and	20	CCONJ	DATE	and
1047	2	June	21	PROPN	DATE	June
1047	2	25	22	NUM	DATE	25
1047	2	.	23	PUNCT	None	.
1048	1	Midsummer	1	PROPN	None	Midsummer
1048	1	is	2	AUX	None	be
1048	1	one	3	NUM	CARDINAL	one
1048	1	of	4	ADP	None	of
1048	1	Sweden	5	PROPN	GPE	Sweden
1048	1	’s	6	PART	None	’s
1048	1	most	7	ADV	None	most
1048	1	beloved	8	ADJ	None	beloved
1048	1	holidays	9	NOUN	None	holiday
1048	1	,	10	PUNCT	None	,
1048	1	and	11	CCONJ	None	and
1048	1	ever	12	ADV	None	ever
1048	1	since	13	SCONJ	None	since
1048	1	pagan	14	PROPN	None	pagan
1048	1	times	15	NOUN	None	time
1048	1	Swedes	16	NOUN	NORP	swede
1048	1	have	17	AUX	None	have
1048	1	celebrated	18	VERB	None	celebrate
1048	1	the	19	DET	DATE	the
1048	1	longest	20	ADJ	DATE	long
1048	1	day	21	NOUN	DATE	day
1048	1	of	22	ADP	DATE	of
1048	1	the	23	DET	DATE	the
1048	1	year	24	NOUN	DATE	year
1048	1	,	25	PUNCT	None	,
1048	1	around	26	ADP	None	around
1048	1	the	27	DET	None	the
1048	1	time	28	NOUN	None	time
1048	1	of	29	ADP	None	of
1048	1	the	30	DET	None	the
1048	1	summer	31	NOUN	DATE	summer
1048	1	solstice	32	NOUN	None	solstice
1048	1	.	33	PUNCT	None	.
1048	2	Since	1	SCONJ	None	since
1048	2	the	2	DET	DATE	the
1048	2	1950s	3	NOUN	DATE	1950
1048	2	we	4	PRON	None	we
1048	2	have	5	AUX	None	have
1048	2	celebrated	6	VERB	None	celebrate
1048	2	on	7	ADP	None	on
1048	2	Midsummer	8	PROPN	ORG	Midsummer
1048	2	Eve	9	PROPN	ORG	Eve
1048	2	,	10	PUNCT	None	,
1048	2	which	11	PRON	None	which
1048	2	is	12	AUX	None	be
1048	2	always	13	ADV	None	always
1048	2	on	14	ADP	None	on
1048	2	a	15	DET	None	a
1048	2	Friday	16	PROPN	DATE	Friday
1048	2	between	17	ADP	DATE	between
1048	2	June	18	PROPN	DATE	June
1048	2	19	19	NUM	DATE	19
1048	2	and	20	CCONJ	DATE	and
1048	2	June	21	PROPN	DATE	June
1048	2	25	22	NUM	DATE	25
1048	2	.	23	PUNCT	None	.
1060	1	Midsummers	1	NOUN	None	midsummer
1060	1	is	2	AUX	None	be
1060	1	one	3	NUM	CARDINAL	one
1060	1	of	4	ADP	None	of
1060	1	Sweden	5	PROPN	GPE	Sweden
1060	1	’s	6	PART	None	’s
1060	1	most	7	ADV	None	most
1060	1	beloved	8	ADJ	None	beloved
1060	1	holidays	9	NOUN	None	holiday
1060	1	and	10	CCONJ	None	and
1060	1	ever	11	ADV	None	ever
1060	1	since	12	SCONJ	None	since
1060	1	pagan	13	PROPN	None	pagan
1060	1	times	14	NOUN	None	time
1060	2	Swedes	1	NOUN	NORP	swede
1060	2	have	2	AUX	None	have
1060	2	celebrated	3	VERB	None	celebrate
1060	2	the	4	DET	DATE	the
1060	2	longest	5	ADJ	DATE	long
1060	2	day	6	NOUN	DATE	day
1060	2	of	7	ADP	DATE	of
1060	2	the	8	DET	DATE	the
1060	2	year	9	NOUN	DATE	year
1060	2	,	10	PUNCT	None	,
1060	2	around	11	ADP	None	around
1060	2	the	12	DET	None	the
1060	2	time	13	NOUN	None	time
1060	2	of	14	ADP	None	of
1060	2	the	15	DET	None	the
1060	2	summer	16	NOUN	DATE	summer
1060	2	solstice	17	NOUN	None	solstice
1060	2	.	18	PUNCT	None	.
1060	3	Since	1	SCONJ	None	since
1060	3	the	2	DET	DATE	the
1060	3	1950s	3	NOUN	DATE	1950
1060	3	we	4	PRON	None	we
1060	3	have	5	VERB	None	have
1060	3	,	6	PUNCT	None	,
1060	3	for	7	ADP	None	for
1060	3	practical	8	ADJ	None	practical
1060	3	reasons	9	NOUN	None	reason
1060	3	,	10	PUNCT	None	,
1060	3	celebrated	11	VERB	None	celebrate
1060	3	Midsummer	12	PROPN	PERSON	Midsummer
1060	3	on	13	ADP	None	on
1060	3	Midsummer	14	PROPN	None	Midsummer
1060	3	Eve	15	PROPN	None	Eve
1060	3	,	16	PUNCT	None	,
1060	3	which	17	PRON	None	which
1060	3	is	18	AUX	None	be
1060	3	always	19	ADV	None	always
1060	3	on	20	ADP	None	on
1060	3	a	21	DET	None	a
1060	3	Friday	22	PROPN	DATE	Friday
1060	3	between	23	ADP	DATE	between
1060	3	June	24	PROPN	DATE	June
1060	3	19	25	NUM	DATE	19
1060	3	and	26	CCONJ	DATE	and
1060	3	June	27	PROPN	DATE	June
1060	3	25	28	NUM	DATE	25
1060	3	.	29	PUNCT	None	.
1061	1	Midsummers	1	NOUN	None	midsummer
1061	1	is	2	AUX	None	be
1061	1	one	3	NUM	CARDINAL	one
1061	1	of	4	ADP	None	of
1061	1	Sweden	5	PROPN	GPE	Sweden
1061	1	’s	6	PART	None	’s
1061	1	most	7	ADV	None	most
1061	1	beloved	8	ADJ	None	beloved
1061	1	holidays	9	NOUN	None	holiday
1061	1	and	10	CCONJ	None	and
1061	1	ever	11	ADV	None	ever
1061	1	since	12	SCONJ	None	since
1061	1	pagan	13	PROPN	None	pagan
1061	1	times	14	NOUN	None	time
1061	2	Swedes	1	NOUN	NORP	swede
1061	2	have	2	AUX	None	have
1061	2	celebrated	3	VERB	None	celebrate
1061	2	the	4	DET	DATE	the
1061	2	longest	5	ADJ	DATE	long
1061	2	day	6	NOUN	DATE	day
1061	2	of	7	ADP	DATE	of
1061	2	the	8	DET	DATE	the
1061	2	year	9	NOUN	DATE	year
1061	2	,	10	PUNCT	None	,
1061	2	around	11	ADP	None	around
1061	2	the	12	DET	None	the
1061	2	time	13	NOUN	None	time
1061	2	of	14	ADP	None	of
1061	2	the	15	DET	None	the
1061	2	summer	16	NOUN	DATE	summer
1061	2	solstice	17	NOUN	None	solstice
1061	2	.	18	PUNCT	None	.
1061	3	Since	1	SCONJ	None	since
1061	3	the	2	DET	DATE	the
1061	3	1950s	3	NOUN	DATE	1950
1061	3	we	4	PRON	None	we
1061	3	have	5	VERB	None	have
1061	3	,	6	PUNCT	None	,
1061	3	for	7	ADP	None	for
1061	3	practical	8	ADJ	None	practical
1061	3	reasons	9	NOUN	None	reason
1061	3	,	10	PUNCT	None	,
1061	3	celebrated	11	VERB	None	celebrate
1061	3	Midsummer	12	PROPN	PERSON	Midsummer
1061	3	on	13	ADP	None	on
1061	3	Midsummer	14	PROPN	None	Midsummer
1061	3	Eve	15	PROPN	None	Eve
1061	3	,	16	PUNCT	None	,
1061	3	which	17	PRON	None	which
1061	3	is	18	AUX	None	be
1061	3	always	19	ADV	None	always
1061	3	on	20	ADP	None	on
1061	3	a	21	DET	None	a
1061	3	Friday	22	PROPN	DATE	Friday
1061	3	between	23	ADP	DATE	between
1061	3	June	24	PROPN	DATE	June
1061	3	19	25	NUM	DATE	19
1061	3	and	26	CCONJ	DATE	and
1061	3	June	27	PROPN	DATE	June
1061	3	25	28	NUM	DATE	25
1061	3	.	29	PUNCT	None	.
1062	1	Midsummers	1	NOUN	None	midsummer
1062	1	is	2	AUX	None	be
1062	1	one	3	NUM	CARDINAL	one
1062	1	of	4	ADP	None	of
1062	1	Sweden	5	PROPN	GPE	Sweden
1062	1	’s	6	PART	None	’s
1062	1	most	7	ADV	None	most
1062	1	beloved	8	ADJ	None	beloved
1062	1	holidays	9	NOUN	None	holiday
1062	1	and	10	CCONJ	None	and
1062	1	ever	11	ADV	None	ever
1062	1	since	12	SCONJ	None	since
1062	1	pagan	13	PROPN	None	pagan
1062	1	times	14	NOUN	None	time
1062	2	Swedes	1	NOUN	NORP	swede
1062	2	have	2	AUX	None	have
1062	2	celebrated	3	VERB	None	celebrate
1062	2	the	4	DET	DATE	the
1062	2	longest	5	ADJ	DATE	long
1062	2	day	6	NOUN	DATE	day
1062	2	of	7	ADP	DATE	of
1062	2	the	8	DET	DATE	the
1062	2	year	9	NOUN	DATE	year
1062	2	,	10	PUNCT	None	,
1062	2	around	11	ADP	None	around
1062	2	the	12	DET	None	the
1062	2	time	13	NOUN	None	time
1062	2	of	14	ADP	None	of
1062	2	the	15	DET	None	the
1062	2	summer	16	NOUN	DATE	summer
1062	2	solstice	17	NOUN	None	solstice
1062	2	.	18	PUNCT	None	.
1062	3	Since	1	SCONJ	None	since
1062	3	the	2	DET	DATE	the
1062	3	1950s	3	NOUN	DATE	1950
1062	3	we	4	PRON	None	we
1062	3	have	5	VERB	None	have
1062	3	,	6	PUNCT	None	,
1062	3	for	7	ADP	None	for
1062	3	practical	8	ADJ	None	practical
1062	3	reasons	9	NOUN	None	reason
1062	3	,	10	PUNCT	None	,
1062	3	celebrated	11	VERB	None	celebrate
1062	3	Midsummer	12	PROPN	PERSON	Midsummer
1062	3	on	13	ADP	None	on
1062	3	Midsummer	14	PROPN	None	Midsummer
1062	3	Eve	15	PROPN	None	Eve
1062	3	,	16	PUNCT	None	,
1062	3	which	17	PRON	None	which
1062	3	is	18	AUX	None	be
1062	3	always	19	ADV	None	always
1062	3	on	20	ADP	None	on
1062	3	a	21	DET	None	a
1062	3	Friday	22	PROPN	DATE	Friday
1062	3	between	23	ADP	DATE	between
1062	3	June	24	PROPN	DATE	June
1062	3	19	25	NUM	DATE	19
1062	3	and	26	CCONJ	DATE	and
1062	3	June	27	PROPN	DATE	June
1062	3	25	28	NUM	DATE	25
1062	3	.	29	PUNCT	None	.
2662	1	Outdoor	1	ADJ	None	outdoor
2662	1	markets	2	NOUN	None	market
2662	1	are	3	AUX	None	be
2662	1	popular	4	ADJ	None	popular
2662	1	in	5	ADP	None	in
2662	1	Sweden	6	PROPN	GPE	Sweden
2662	1	.	7	PUNCT	None	.
2662	2	Hötorget	1	PROPN	None	Hötorget
2662	2	in	2	ADP	None	in
2662	2	central	3	ADJ	None	central
2662	2	Stockholm	4	PROPN	GPE	Stockholm
2662	2	houses	5	VERB	None	house
2662	2	a	6	DET	None	a
2662	2	year	7	NOUN	DATE	year
2662	2	-	8	PUNCT	None	-
2662	2	round	9	NOUN	None	round
2662	2	market	10	NOUN	None	market
2662	2	.	11	PUNCT	None	.
2662	3	Besides	1	SCONJ	None	besides
2662	3	fruits	2	NOUN	None	fruit
2662	3	,	3	PUNCT	None	,
2662	3	vegetable	4	NOUN	None	vegetable
2662	3	,	5	PUNCT	None	,
2662	3	s	6	PROPN	None	s
2662	3	and	7	CCONJ	None	and
2662	3	other	8	ADJ	None	other
2662	3	foods	9	NOUN	None	food
2662	3	,	10	PUNCT	None	,
2662	3	one	11	PRON	None	one
2662	3	can	12	AUX	None	can
2662	3	usually	13	ADV	None	usually
2662	3	find	14	VERB	None	find
2662	3	handicrafts	15	NOUN	None	handicraft
2662	3	and	16	CCONJ	None	and
2662	3	clothing	17	NOUN	None	clothing
2662	3	.	18	PUNCT	None	.
1054	1	The	1	DET	None	the
1054	1	books	2	NOUN	None	book
1054	1	about	3	ADP	None	about
1054	1	Pippi	4	PROPN	FAC	Pippi
1054	1	Longstocking	5	PROPN	FAC	Longstocking
1054	1	are	6	AUX	None	be
1054	1	some	7	PRON	None	some
1054	1	of	8	ADP	None	of
1054	1	Astrid	9	PROPN	NORP	Astrid
1054	1	Lindgren	10	PROPN	PERSON	Lindgren
1054	1	's	11	PART	None	's
1054	1	most	12	ADV	None	most
1054	1	beloved	13	ADJ	None	beloved
1054	1	and	14	CCONJ	None	and
1054	1	widespread	15	ADJ	None	widespread
1054	1	stories	16	NOUN	None	story
1054	1	.	17	PUNCT	None	.
1054	2	The	1	DET	None	the
1054	2	first	2	ADJ	ORDINAL	first
1054	2	book	3	NOUN	None	book
1054	2	about	4	ADP	None	about
1054	2	Pippi	5	PROPN	GPE	Pippi
1054	2	came	6	VERB	None	come
1054	2	out	7	ADP	None	out
1054	2	in	8	ADP	None	in
1054	2	1945	9	NUM	DATE	1945
1054	2	and	10	CCONJ	None	and
1054	2	was	11	AUX	None	be
1054	2	followed	12	VERB	None	follow
1054	2	with	13	ADP	None	with
1054	2	many	14	ADJ	None	many
1054	2	more	15	ADJ	None	more
1054	2	books	16	NOUN	None	book
1054	2	and	17	CCONJ	None	and
1054	2	eventually	18	ADV	None	eventually
1054	2	movies	19	NOUN	None	movie
1054	2	.	20	PUNCT	None	.
1054	3	The	1	DET	None	the
1054	3	stories	2	NOUN	None	story
1054	3	about	3	ADP	None	about
1054	3	the	4	DET	None	the
1054	3	world	5	NOUN	None	world
1054	3	's	6	PART	None	's
1054	3	strongest	7	ADJ	None	strong
1054	3	girl	8	NOUN	None	girl
1054	3	can	9	AUX	None	can
1054	3	be	10	AUX	None	be
1054	3	read	11	VERB	None	read
1054	3	in	12	ADP	None	in
1054	3	more	13	ADJ	CARDINAL	more
1054	3	than	14	ADP	CARDINAL	than
1054	3	100	15	NUM	CARDINAL	100
1054	3	different	16	ADJ	None	different
1054	3	languages	17	NOUN	None	language
1054	3	.	18	PUNCT	None	.
1055	1	The	1	DET	None	the
1055	1	books	2	NOUN	None	book
1055	1	about	3	ADP	None	about
1055	1	Pippi	4	PROPN	FAC	Pippi
1055	1	Longstocking	5	PROPN	FAC	Longstocking
1055	1	are	6	AUX	None	be
1055	1	some	7	PRON	None	some
1055	1	of	8	ADP	None	of
1055	1	Astrid	9	PROPN	NORP	Astrid
1055	1	Lindgren	10	PROPN	PERSON	Lindgren
1055	1	's	11	PART	None	's
1055	1	most	12	ADV	None	most
1055	1	beloved	13	ADJ	None	beloved
1055	1	and	14	CCONJ	None	and
1055	1	widespread	15	ADJ	None	widespread
1055	1	stories	16	NOUN	None	story
1055	1	.	17	PUNCT	None	.
1055	2	The	1	DET	None	the
1055	2	first	2	ADJ	ORDINAL	first
1055	2	book	3	NOUN	None	book
1055	2	about	4	ADP	None	about
1055	2	Pippi	5	PROPN	GPE	Pippi
1055	2	came	6	VERB	None	come
1055	2	out	7	ADP	None	out
1055	2	in	8	ADP	None	in
1055	2	1945	9	NUM	DATE	1945
1055	2	and	10	CCONJ	None	and
1055	2	was	11	AUX	None	be
1055	2	followed	12	VERB	None	follow
1055	2	with	13	ADP	None	with
1055	2	many	14	ADJ	None	many
1055	2	more	15	ADJ	None	more
1055	2	books	16	NOUN	None	book
1055	2	and	17	CCONJ	None	and
1055	2	eventually	18	ADV	None	eventually
1055	2	movies	19	NOUN	None	movie
1055	2	.	20	PUNCT	None	.
1055	3	The	1	DET	None	the
1055	3	stories	2	NOUN	None	story
1055	3	about	3	ADP	None	about
1055	3	the	4	DET	None	the
1055	3	world	5	NOUN	None	world
1055	3	's	6	PART	None	's
1055	3	strongest	7	ADJ	None	strong
1055	3	girl	8	NOUN	None	girl
1055	3	can	9	AUX	None	can
1055	3	be	10	AUX	None	be
1055	3	read	11	VERB	None	read
1055	3	in	12	ADP	None	in
1055	3	more	13	ADJ	CARDINAL	more
1055	3	than	14	ADP	CARDINAL	than
1055	3	100	15	NUM	CARDINAL	100
1055	3	different	16	ADJ	None	different
1055	3	languages	17	NOUN	None	language
1055	3	.	18	PUNCT	None	.
1059	1	The	1	DET	None	the
1059	1	books	2	NOUN	None	book
1059	1	about	3	ADP	None	about
1059	1	Pippi	4	PROPN	FAC	Pippi
1059	1	Longstocking	5	PROPN	FAC	Longstocking
1059	1	are	6	AUX	None	be
1059	1	some	7	PRON	None	some
1059	1	of	8	ADP	None	of
1059	1	Astrid	9	PROPN	NORP	Astrid
1059	1	Lindgren	10	PROPN	PERSON	Lindgren
1059	1	's	11	PART	None	's
1059	1	most	12	ADV	None	most
1059	1	beloved	13	ADJ	None	beloved
1059	1	and	14	CCONJ	None	and
1059	1	widespread	15	ADJ	None	widespread
1059	1	stories	16	NOUN	None	story
1059	1	.	17	PUNCT	None	.
1059	2	The	1	DET	None	the
1059	2	first	2	ADJ	ORDINAL	first
1059	2	book	3	NOUN	None	book
1059	2	about	4	ADP	None	about
1059	2	Pippi	5	PROPN	GPE	Pippi
1059	2	came	6	VERB	None	come
1059	2	out	7	ADP	None	out
1059	2	in	8	ADP	None	in
1059	2	1945	9	NUM	DATE	1945
1059	2	and	10	CCONJ	None	and
1059	2	was	11	AUX	None	be
1059	2	followed	12	VERB	None	follow
1059	2	with	13	ADP	None	with
1059	2	many	14	ADJ	None	many
1059	2	more	15	ADJ	None	more
1059	2	books	16	NOUN	None	book
1059	2	and	17	CCONJ	None	and
1059	2	eventually	18	ADV	None	eventually
1059	2	movies	19	NOUN	None	movie
1059	2	.	20	PUNCT	None	.
1059	3	The	1	DET	None	the
1059	3	stories	2	NOUN	None	story
1059	3	about	3	ADP	None	about
1059	3	the	4	DET	None	the
1059	3	world	5	NOUN	None	world
1059	3	's	6	PART	None	's
1059	3	strongest	7	ADJ	None	strong
1059	3	girl	8	NOUN	None	girl
1059	3	can	9	AUX	None	can
1059	3	be	10	AUX	None	be
1059	3	read	11	VERB	None	read
1059	3	in	12	ADP	None	in
1059	3	more	13	ADJ	CARDINAL	more
1059	3	than	14	ADP	CARDINAL	than
1059	3	100	15	NUM	CARDINAL	100
1059	3	different	16	ADJ	None	different
1059	3	languages	17	NOUN	None	language
1059	3	.	18	PUNCT	None	.
919	1	Children	1	NOUN	None	child
919	1	’s	2	PART	None	’s
919	1	books	3	NOUN	None	book
919	1	are	4	AUX	None	be
919	1	popular	5	ADJ	None	popular
919	1	in	6	ADP	None	in
919	1	Sweden	7	PROPN	GPE	Sweden
919	1	.	8	PUNCT	None	.
919	2	They	1	PRON	None	they
919	2	are	2	AUX	None	be
919	2	appreciated	3	VERB	None	appreciate
919	2	by	4	ADP	None	by
919	2	many	5	ADJ	None	many
919	2	in	6	ADP	None	in
919	2	the	7	DET	None	the
919	2	same	8	ADJ	None	same
919	2	way	9	NOUN	None	way
919	2	as	10	ADP	None	as
919	2	literature	11	NOUN	None	literature
919	2	for	12	ADP	None	for
919	2	adults	13	NOUN	None	adult
919	2	.	14	PUNCT	None	.
919	3	Children	1	NOUN	None	child
919	3	's	2	PART	None	's
919	3	books	3	NOUN	None	book
919	3	are	4	AUX	None	be
